fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.60,15,0.2613,0.222,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.65,8,0.4509,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.70,8,-0.1533,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.75,3,-0.1374,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.80,7,0.0424,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.85,7,0.1464,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.90,5,0.0944,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.95,2,0.0056,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.20,2,0.9725,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.25,3,0.1305,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.30,2,0.4881,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.35,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.40,15,0.2193,0.851,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.45,35,0.2198,0.758,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.50,85,0.352,0.204,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.55,13,0.1899,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.60,12,0.1862,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.65,7,0.4795,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.70,4,0.0261,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.75,2,0.2778,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.80,1,0.1905,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.85,3,0.1393,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.90,4,0.0837,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.95,4,0.0265,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.20,2,1.0567,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.25,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.30,5,0.8456,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.35,5,1.0815,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.40,4,-0.4418,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.45,31,-0.0076,0.177,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.50,33,0.3046,0.35,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.55,18,0.3194,0.465,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.60,20,-0.0526,0.218,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.65,8,0.4663,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.70,6,0.1292,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.75,5,0.2781,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.80,2,0.2043,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.85,3,-0.612,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.90,3,0.0702,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.95,9,0.0278,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.20,2,3.2973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.30,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.35,4,-0.3367,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.40,7,-0.0196,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.45,25,0.2244,0.652,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.50,78,0.2497,0.198,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.55,19,-0.2878,0.032,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.60,15,0.1473,0.998,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.65,4,-0.2911,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.70,6,0.3595,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.75,1,0.2937,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.85,1,0.139,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.90,2,0.0594,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.95,5,0.0158,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.00,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.05,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.10,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.15,4,0.2412,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.20,9,-0.0618,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.25,6,0.1715,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.30,3,1.0194,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.35,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.40,9,0.0347,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.45,28,0.0102,0.569,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.50,134,0.2196,0.063,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.55,66,0.1328,0.759,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.60,27,0.2873,0.261,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.65,19,0.0013,0.616,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.70,19,-0.1416,0.222,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.75,10,0.1489,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.80,7,0.2005,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.85,6,0.1312,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.90,5,0.0855,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.95,22,0.0209,0.657,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.00,7,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.15,2,2.135,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.20,6,0.5029,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.25,5,2.5468,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.30,8,0.841,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.35,15,0.3521,0.535,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.40,25,0.1826,0.925,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.45,79,0.1593,0.655,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.50,115,0.1679,0.659,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.55,77,0.3725,0.098,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.60,74,0.126,0.492,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.65,17,0.2957,0.664,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.70,20,0.0844,0.581,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.75,12,-0.1466,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.80,9,0.0736,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.85,12,-0.0455,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.90,5,0.0943,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#5min,0.95,9,0.0246,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.00,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.10,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.15,6,-0.1272,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.20,4,0.0743,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.25,10,0.4475,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.30,9,-0.3582,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.35,13,-0.3973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.40,18,0.2533,0.225,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.45,17,-0.0301,0.843,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.50,62,0.0547,0.663,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.55,78,0.0238,0.875,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.60,61,0.0616,0.631,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.65,29,0.1569,0.36,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.70,25,0.0976,0.621,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.75,10,-0.1131,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.80,21,-0.0862,0.618,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.85,7,-0.188,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.90,5,0.0811,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#5min,0.95,11,-0.1618,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.20,1,3.1135,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.25,1,2.5144,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.35,3,0.7273,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.40,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.45,7,-0.4136,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.50,12,0.0817,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.55,16,0.1633,0.406,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.60,13,-0.3902,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.65,10,-0.1249,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.70,11,0.2398,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.75,4,0.2743,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.80,4,-0.3873,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.85,1,0.1641,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.90,7,-0.0751,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.95,8,-0.1046,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.00,6,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.15,4,1.6263,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.25,9,0.5261,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.30,5,0.2292,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.35,14,0.4684,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.40,7,-0.3396,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.45,35,0.3845,0.101,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.50,138,0.1403,0.86,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.55,93,0.2316,0.312,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.60,62,0.1156,0.711,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.65,36,0.1758,0.844,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.70,26,-0.1066,0.11,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.75,15,0.2813,0.544,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.80,12,0.0973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.85,11,-0.2749,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.90,7,0.081,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.95,11,0.0299,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.00,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.05,9,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.15,13,-0.5972,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.20,10,0.7813,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.25,6,0.7826,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.30,14,0.052,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.35,18,-0.7129,0.006,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.40,22,-0.1731,0.676,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.45,28,-0.2768,0.291,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.50,47,-0.0885,0.981,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.55,42,0.1713,0.053,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.60,63,0.0144,0.309,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.65,28,-0.0608,0.856,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.70,23,-0.1077,0.945,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.75,21,0.0415,0.518,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.80,12,0.1111,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.85,7,-0.0181,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.90,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.95,4,0.0389,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.00,27,-0.1363,0.578,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.05,18,1.0209,0.006,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.10,40,-0.2254,0.226,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.15,40,0.6123,0.009,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.20,76,-0.1067,0.508,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.25,87,0.0503,0.527,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.30,105,0.0768,0.334,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.35,112,-0.1008,0.484,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.40,177,-0.0983,0.399,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.45,276,-0.1761,0.028,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.50,420,-0.0955,0.198,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.55,251,-0.0761,0.476,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.60,251,-0.0032,0.731,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.65,199,-0.0142,0.87,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.70,152,0.0608,0.315,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.75,112,0.0856,0.287,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.80,79,0.0233,0.665,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.85,87,0.0354,0.609,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.90,82,0.0541,0.495,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.95,146,0.0279,0.518,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.00,125,-0.2554,0.046,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.05,118,-0.1571,0.176,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.10,112,-0.0027,0.851,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.15,123,-0.3517,0.025,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.20,125,-0.1031,0.414,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.25,186,-0.0823,0.436,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.30,243,-0.0963,0.276,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.35,307,-0.0694,0.469,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.40,378,0.0567,0.219,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.45,582,-0.0503,0.541,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.50,856,0.0469,0.17,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.55,629,-0.0227,0.936,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.60,503,-0.0313,0.813,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.65,420,0.0218,0.482,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.70,363,0.0489,0.251,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.75,334,0.0023,0.738,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.80,251,0.0041,0.742,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.85,241,-0.0026,0.825,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.90,255,0.0121,0.652,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.95,422,0.0162,0.521,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.00,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.05,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.10,8,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.15,10,2.094,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.20,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.25,7,0.5265,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.30,6,0.4634,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.35,6,0.3182,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.40,27,-0.2402,0.319,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.45,38,0.0781,0.502,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.50,64,-0.0916,0.679,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.55,25,-0.2567,0.342,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.60,27,-0.1801,0.476,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.65,9,0.1436,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.70,8,0.1805,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.75,4,-0.0296,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.80,4,-0.3908,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.85,4,0.133,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.90,4,0.0865,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.95,3,0.0293,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.05,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.30,2,0.4441,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.35,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.40,3,-0.2386,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.45,12,-0.8257,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.50,16,-0.1839,0.657,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.55,8,0.4891,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.60,6,-0.2065,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.65,4,-0.255,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.70,3,-0.0739,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.75,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.80,3,0.2043,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.85,2,0.1641,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.25,1,2.79,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.30,2,0.585,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.40,3,0.4885,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.45,6,0.0252,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.50,11,-0.1457,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.55,5,-0.6707,,sin_concluir
