ts_deteccion_utc,market_id,activo,ventana_min,direccion,lag_apertura_s,restante_s,py_ask_yes,profundidad_ratio,profundidad_ask
2026-08-20T10:31:40+00:00,3718813,SOL,5,BUY_YES,100.93,199.1,0.57,109.5,0.56
2026-08-20T10:35:02+00:00,3718856,BTC,5,BUY_NO,2.01,298.0,0.44,269.9,0.57
2026-08-20T10:36:48+00:00,3718857,SOL,5,BUY_YES,108.25,191.8,0.55,56.4,0.54
2026-08-20T10:37:50+00:00,3718856,BTC,5,BUY_YES,170.01,130.0,0.61,13.7,0.61
2026-08-20T10:40:02+00:00,3718919,BTC,5,BUY_NO,2.12,297.9,0.42,302.9,0.59
2026-08-20T10:40:08+00:00,3718912,SOL,5,BUY_YES,8.75,291.2,0.57,112.1,0.55
2026-08-20T10:40:09+00:00,3718919,BTC,5,BUY_YES,9.85,290.2,0.55,473.3,0.55
2026-08-20T10:45:04+00:00,3718955,BTC,5,BUY_YES,3.84,296.2,0.55,541.0,0.55
2026-08-20T10:45:22+00:00,3718962,SOL,5,BUY_YES,22.44,277.6,0.64,189.1,0.63
2026-08-20T10:50:02+00:00,3718971,BTC,5,BUY_NO,2.04,298.0,0.26,554.9,0.75
2026-08-20T10:52:12+00:00,3718971,BTC,5,BUY_YES,132.23,167.8,0.66,273.7,0.68
2026-08-20T10:52:12+00:00,3718970,SOL,5,BUY_YES,132.29,167.7,0.72,163.3,0.72
2026-08-20T10:55:04+00:00,3719249,BTC,5,BUY_NO,4.57,295.4,0.45,166.7,0.56
2026-08-20T10:55:57+00:00,3719246,SOL,5,BUY_YES,57.18,242.8,0.56,109.0,0.56
2026-08-20T10:57:45+00:00,3719249,BTC,5,BUY_YES,165.78,134.2,0.55,297.9,0.55
2026-08-20T11:00:02+00:00,3719292,SOL,5,BUY_YES,2.22,297.8,0.57,0.0,0.64
2026-08-20T11:00:12+00:00,3719295,BTC,15,BUY_NO,11.8,888.2,0.38,2831.8,0.63
2026-08-20T11:00:12+00:00,3719289,BTC,5,BUY_NO,11.86,288.1,0.33,528.1,0.68
2026-08-20T11:01:14+00:00,3719289,BTC,5,BUY_YES,74.74,225.3,0.6,748.1,0.6
2026-08-20T11:05:02+00:00,3719365,SOL,5,BUY_YES,2.02,298.0,0.55,53.8,0.56
2026-08-20T11:05:02+00:00,3719366,BTC,5,BUY_NO,2.03,298.0,0.43,145.0,0.58
2026-08-20T11:10:02+00:00,3719418,BTC,5,BUY_NO,2.09,297.9,0.39,53.7,0.63
2026-08-20T11:15:02+00:00,3719461,BTC,5,BUY_YES,2.1,297.9,0.68,2916.3,0.6
2026-08-20T11:15:02+00:00,3719462,SOL,5,BUY_YES,2.07,297.9,0.6,472.1,0.48
2026-08-20T11:17:52+00:00,3719461,BTC,5,BUY_NO,172.71,127.3,0.44,24.2,0.58
2026-08-20T11:17:53+00:00,3719466,BTC,15,BUY_NO,173.78,726.2,0.44,73.3,0.57
2026-08-20T11:20:02+00:00,3719484,BTC,5,BUY_NO,2.01,298.0,0.38,181.3,0.63
2026-08-20T11:20:28+00:00,3719479,SOL,5,BUY_YES,28.79,271.2,0.55,28.8,0.54
2026-08-20T11:21:43+00:00,3719484,BTC,5,BUY_YES,103.27,196.7,0.55,55.6,0.55
2026-08-20T11:25:02+00:00,3719502,BTC,5,BUY_NO,2.02,298.0,0.38,139.2,0.65
2026-08-20T11:25:09+00:00,3719509,SOL,5,BUY_YES,9.76,290.2,0.63,122.8,0.63
2026-08-20T11:26:49+00:00,3719502,BTC,5,BUY_YES,109.21,190.8,0.56,242.3,0.56
2026-08-20T11:30:02+00:00,3719532,BTC,5,BUY_NO,2.01,298.0,0.33,356.0,0.67
2026-08-20T11:30:02+00:00,3719522,BTC,15,BUY_NO,2.08,897.9,0.44,228.9,0.56
2026-08-20T11:30:37+00:00,3719532,BTC,5,BUY_YES,36.97,263.0,0.56,302.6,0.56
2026-08-20T11:31:26+00:00,3719533,SOL,5,BUY_YES,86.29,213.7,0.69,159.9,0.69
2026-08-20T11:35:02+00:00,3719580,BTC,5,BUY_YES,2.25,297.8,0.69,715.8,0.69
2026-08-20T11:35:02+00:00,3719577,SOL,5,BUY_YES,2.25,297.8,0.59,88.5,0.58
2026-08-20T11:35:46+00:00,3719580,BTC,5,BUY_NO,46.22,253.8,0.41,1283.5,0.58
2026-08-20T11:40:02+00:00,3719716,BTC,5,BUY_YES,2.06,297.9,0.57,256.2,0.57
2026-08-20T11:40:02+00:00,3719721,SOL,5,BUY_YES,2.04,298.0,0.71,141.4,0.7
2026-08-20T11:42:14+00:00,3719716,BTC,5,BUY_NO,134.13,165.9,0.45,80.9,0.56
2026-08-20T11:45:02+00:00,3719736,BTC,5,BUY_NO,2.1,297.9,0.39,462.6,0.63
2026-08-20T11:45:02+00:00,3719731,BTC,15,BUY_NO,2.14,897.9,0.42,187.3,0.59
2026-08-20T11:45:04+00:00,3719724,SOL,5,BUY_YES,3.96,296.0,0.61,190.0,0.57
2026-08-20T11:45:27+00:00,3719736,BTC,5,BUY_YES,27.17,272.8,0.57,518.9,0.57
2026-08-20T11:50:03+00:00,3719743,SOL,5,BUY_YES,2.85,297.2,0.62,121.0,0.62
2026-08-20T11:50:05+00:00,3719744,BTC,5,BUY_YES,5.32,294.7,0.58,414.3,0.58
2026-08-20T11:50:23+00:00,3719744,BTC,5,BUY_NO,23.8,276.2,0.42,24.0,0.6
2026-08-20T11:55:02+00:00,3719899,BTC,5,BUY_NO,2.02,298.0,0.44,121.9,0.57
2026-08-20T12:00:04+00:00,3719917,BTC,5,BUY_YES,2.01,298.0,0.62,388.5,0.62
2026-08-20T12:01:14+00:00,3719917,BTC,5,BUY_NO,74.14,225.9,0.45,131.6,0.56
2026-08-20T12:01:17+00:00,3719915,BTC,15,BUY_NO,77.64,822.4,0.45,153.4,0.56
2026-08-20T12:01:47+00:00,3719916,SOL,5,BUY_YES,107.21,192.8,0.58,0.0,0.62
2026-08-20T12:05:02+00:00,3719934,SOL,5,BUY_YES,2.05,297.9,0.62,32.0,0.63
2026-08-20T12:05:04+00:00,3719932,BTC,5,BUY_YES,4.38,295.6,0.56,634.4,0.56
2026-08-20T12:05:17+00:00,3719932,BTC,5,BUY_NO,17.82,282.2,0.45,466.3,0.56
2026-08-20T12:10:02+00:00,3719980,SOL,5,BUY_YES,2.05,298.0,0.58,2.8,0.58
2026-08-20T12:10:02+00:00,3719979,BTC,5,BUY_YES,2.01,298.0,0.77,1701.2,0.77
2026-08-20T12:15:03+00:00,3719998,BTC,5,BUY_NO,2.04,298.0,0.32,4721.5,0.59
2026-08-20T12:15:24+00:00,3719989,SOL,5,BUY_YES,24.09,275.9,0.6,202.4,0.59
2026-08-20T12:15:32+00:00,3719998,BTC,5,BUY_YES,32.24,267.8,0.6,1242.8,0.6
2026-08-20T12:15:54+00:00,3719992,BTC,15,BUY_NO,54.48,845.5,0.44,209.6,0.57
2026-08-20T12:20:02+00:00,3720013,BTC,5,BUY_YES,2.04,298.0,0.55,330.5,0.55
2026-08-20T12:20:02+00:00,3720010,SOL,5,BUY_YES,2.04,298.0,0.58,84.3,0.58
2026-08-20T12:23:33+00:00,3720013,BTC,5,BUY_NO,213.68,86.3,0.44,59.9,0.57
2026-08-20T12:25:02+00:00,3720118,SOL,5,BUY_YES,2.37,297.6,0.56,210.0,0.5
2026-08-20T12:25:11+00:00,3720116,BTC,5,BUY_YES,11.38,288.6,0.56,494.0,0.56
2026-08-20T12:30:08+00:00,3720381,SOL,5,BUY_YES,7.57,292.4,0.64,211.5,0.57
2026-08-20T12:30:08+00:00,3720373,BTC,5,BUY_YES,7.5,292.5,0.56,3546.1,0.43
2026-08-20T12:30:11+00:00,3720373,BTC,5,BUY_NO,10.12,289.9,0.43,1501.1,0.53
2026-08-20T12:30:17+00:00,3720387,BTC,15,BUY_NO,16.94,883.1,0.45,404.7,0.56
2026-08-20T12:35:02+00:00,3720428,SOL,5,BUY_YES,2.08,297.9,0.62,446.0,0.53
2026-08-20T12:35:05+00:00,3720431,BTC,5,BUY_NO,5.92,294.1,0.45,0.0,0.6
2026-08-20T12:36:58+00:00,3720431,BTC,5,BUY_YES,117.97,182.0,0.55,114.1,0.55
2026-08-20T12:40:05+00:00,3720677,BTC,5,BUY_YES,2.01,298.0,0.69,235.3,0.71
2026-08-20T12:40:05+00:00,3720672,SOL,5,BUY_YES,2.02,298.0,0.73,148.9,0.73
2026-08-20T12:42:20+00:00,3720677,BTC,5,BUY_NO,140.8,159.2,0.41,0.0,0.69
2026-08-20T12:45:02+00:00,3720683,SOL,5,BUY_YES,2.04,298.0,0.59,527.1,0.45
2026-08-20T12:45:22+00:00,3720696,BTC,5,BUY_NO,22.28,277.7,0.42,280.5,0.59
2026-08-20T12:45:23+00:00,3720689,BTC,15,BUY_NO,23.1,876.9,0.45,164.0,0.56
2026-08-20T12:50:04+00:00,3720702,BTC,5,BUY_YES,3.98,296.0,0.64,459.5,0.64
2026-08-20T12:50:04+00:00,3720707,SOL,5,BUY_YES,3.99,296.0,0.69,10.0,0.69
2026-08-20T12:55:02+00:00,3721110,SOL,5,BUY_YES,2.57,297.4,0.63,125.8,0.62
2026-08-20T12:55:03+00:00,3721108,BTC,5,BUY_YES,2.56,297.4,0.63,743.1,0.63
2026-08-20T13:00:03+00:00,3721131,SOL,5,BUY_YES,2.0,298.0,0.63,3.1,0.66
2026-08-20T13:00:16+00:00,3721127,BTC,5,BUY_YES,2.04,298.0,0.58,4973.9,0.39
2026-08-20T13:00:20+00:00,3721127,BTC,5,BUY_NO,20.15,279.9,0.39,176.9,0.63
2026-08-20T13:00:21+00:00,3721130,BTC,15,BUY_NO,20.71,879.3,0.44,145.6,0.57
2026-08-20T13:05:02+00:00,3721137,SOL,5,BUY_YES,2.01,298.0,0.58,88.4,0.57
2026-08-20T13:05:02+00:00,3721136,BTC,5,BUY_NO,2.02,298.0,0.42,53.5,0.6
2026-08-20T13:05:48+00:00,3721136,BTC,5,BUY_YES,48.69,251.3,0.59,88.2,0.6
2026-08-20T13:10:02+00:00,3721173,BTC,5,BUY_NO,2.12,297.9,0.3,86.3,0.71
2026-08-20T13:15:06+00:00,3721196,BTC,5,BUY_NO,4.37,295.6,0.44,599.5,0.55
2026-08-20T13:15:11+00:00,3721196,BTC,5,BUY_YES,11.35,288.6,0.55,631.4,0.55
2026-08-20T13:15:20+00:00,3721194,SOL,5,BUY_YES,19.82,280.2,0.57,113.6,0.56
2026-08-20T13:16:13+00:00,3721184,BTC,15,BUY_NO,73.09,826.9,0.44,280.5,0.57
2026-08-20T13:20:02+00:00,3721207,SOL,5,BUY_YES,2.07,297.9,0.69,170.0,0.65
2026-08-20T13:20:02+00:00,3721202,BTC,5,BUY_NO,2.07,297.9,0.43,0.0,0.6
2026-08-20T13:20:27+00:00,3721202,BTC,5,BUY_YES,27.33,272.7,0.56,0.0,0.6
2026-08-20T13:25:02+00:00,3721360,BTC,5,BUY_NO,2.22,297.8,0.18,1671.1,0.84
2026-08-20T13:30:02+00:00,3721454,SOL,5,BUY_YES,2.02,298.0,0.61,667.2,0.4
2026-08-20T13:30:13+00:00,3721445,BTC,15,BUY_NO,10.77,889.2,0.32,2048.2,0.69
2026-08-20T13:30:13+00:00,3721447,BTC,5,BUY_NO,12.52,287.5,0.19,2505.8,0.79
2026-08-20T13:35:06+00:00,3721522,BTC,5,BUY_NO,2.25,297.8,0.41,162.8,0.6
2026-08-20T13:35:28+00:00,3721523,SOL,5,BUY_YES,11.37,288.6,0.65,389.2,0.53
2026-08-20T13:35:39+00:00,3721522,BTC,5,BUY_YES,38.22,261.8,0.58,1994.4,0.52
2026-08-20T13:40:18+00:00,3721909,BTC,5,BUY_NO,7.74,292.3,0.44,393.5,0.57
2026-08-20T13:40:44+00:00,3721909,BTC,5,BUY_YES,44.13,255.9,0.56,481.9,0.56
2026-08-20T13:40:55+00:00,3721911,SOL,5,BUY_YES,55.53,244.5,0.58,27.6,0.58
2026-08-20T13:45:08+00:00,3721927,SOL,5,BUY_YES,7.82,292.2,0.57,2.8,0.59
2026-08-20T13:45:08+00:00,3721919,BTC,5,BUY_YES,7.5,292.5,0.65,2845.0,0.61
2026-08-20T13:45:54+00:00,3721919,BTC,5,BUY_NO,54.49,245.5,0.45,154.7,0.56
2026-08-20T13:46:06+00:00,3721926,BTC,15,BUY_NO,66.26,833.7,0.45,501.3,0.56
2026-08-20T13:50:02+00:00,3721936,SOL,5,BUY_YES,2.06,297.9,0.73,10.4,0.73
2026-08-20T13:50:02+00:00,3721940,BTC,5,BUY_YES,2.06,297.9,0.78,823.3,0.78
2026-08-20T13:55:02+00:00,3722020,BTC,5,BUY_NO,2.01,298.0,0.44,1398.9,0.53
2026-08-20T13:55:11+00:00,3722020,BTC,5,BUY_YES,11.58,288.4,0.55,802.2,0.55
2026-08-20T13:55:31+00:00,3722014,SOL,5,BUY_YES,31.29,268.7,0.61,58.4,0.61
2026-08-20T14:00:02+00:00,3722109,BTC,5,BUY_YES,2.01,298.0,0.56,0.0,0.59
2026-08-20T14:00:03+00:00,3722099,SOL,5,BUY_YES,2.02,298.0,0.55,256.2,0.49
2026-08-20T14:01:26+00:00,3722109,BTC,5,BUY_NO,86.23,213.8,0.44,1398.8,0.54
2026-08-20T14:01:35+00:00,3722106,BTC,15,BUY_NO,94.22,805.8,0.44,6715.3,0.51
2026-08-20T14:05:02+00:00,3722151,BTC,5,BUY_NO,2.04,298.0,0.44,128.4,0.57
2026-08-20T14:05:22+00:00,3722149,SOL,5,BUY_YES,22.39,277.6,0.59,57.4,0.59
2026-08-20T14:05:50+00:00,3722151,BTC,5,BUY_YES,50.69,249.3,0.55,509.0,0.55
2026-08-20T14:10:02+00:00,3722171,BTC,5,BUY_YES,2.03,298.0,0.61,343.9,0.61
2026-08-20T14:10:02+00:00,3722173,SOL,5,BUY_YES,2.03,298.0,0.57,55.7,0.58
2026-08-20T14:15:02+00:00,3722184,BTC,5,BUY_NO,2.12,297.9,0.34,428.9,0.67
2026-08-20T14:15:09+00:00,3722181,BTC,15,BUY_NO,4.75,895.3,0.41,0.0,0.63
2026-08-20T14:20:02+00:00,3722208,BTC,5,BUY_NO,2.02,298.0,0.31,327.9,0.72
2026-08-20T14:20:32+00:00,3722207,SOL,5,BUY_YES,32.73,267.3,0.55,55.4,0.54
2026-08-20T14:20:46+00:00,3722208,BTC,5,BUY_YES,46.19,253.8,0.55,376.1,0.56
2026-08-20T14:25:02+00:00,3722279,BTC,5,BUY_YES,2.04,298.0,0.56,830.8,0.56
2026-08-20T14:25:23+00:00,3722279,BTC,5,BUY_NO,23.03,277.0,0.45,651.8,0.56
2026-08-20T14:30:02+00:00,3722299,SOL,5,BUY_YES,2.02,298.0,0.63,0.0,0.81
2026-08-20T14:30:08+00:00,3722300,BTC,5,BUY_YES,7.73,292.3,0.55,515.8,0.54
2026-08-20T14:30:31+00:00,3722300,BTC,5,BUY_NO,29.62,270.4,0.41,1218.1,0.57
2026-08-20T14:35:02+00:00,3722352,BTC,5,BUY_NO,2.04,298.0,0.31,1227.4,0.7
2026-08-20T14:35:47+00:00,3722348,SOL,5,BUY_YES,45.57,254.4,0.59,20.0,0.6
2026-08-20T14:35:48+00:00,3722352,BTC,5,BUY_YES,48.12,251.9,0.57,443.6,0.57
2026-08-20T14:40:07+00:00,3722359,BTC,5,BUY_NO,6.88,293.1,0.45,852.3,0.55
2026-08-20T14:41:07+00:00,3722359,BTC,5,BUY_YES,67.19,232.8,0.56,172.7,0.56
2026-08-20T14:41:19+00:00,3722365,SOL,5,BUY_YES,79.23,220.8,0.55,0.0,0.58
2026-08-20T14:45:12+00:00,3722379,BTC,5,BUY_NO,10.89,289.1,0.44,917.5,0.54
2026-08-20T14:45:18+00:00,3722372,BTC,15,BUY_NO,18.13,881.9,0.44,523.8,0.56
2026-08-20T14:47:04+00:00,3722379,BTC,5,BUY_YES,122.74,177.3,0.56,1527.7,0.52
2026-08-20T14:50:02+00:00,3722392,BTC,5,BUY_YES,2.05,298.0,0.71,269.3,0.71
2026-08-20T14:50:02+00:00,3722395,SOL,5,BUY_YES,2.05,297.9,0.7,37.3,0.7
2026-08-20T14:55:02+00:00,3722569,BTC,5,BUY_NO,2.08,297.9,0.41,63.9,0.6
2026-08-20T14:55:10+00:00,3722566,SOL,5,BUY_YES,10.39,289.6,0.59,0.0,0.62
2026-08-20T14:55:24+00:00,3722569,BTC,5,BUY_YES,24.38,275.6,0.55,795.5,0.56
2026-08-20T15:00:02+00:00,3722598,SOL,5,BUY_YES,2.01,298.0,0.69,212.4,0.67
2026-08-20T15:00:03+00:00,3722594,BTC,5,BUY_YES,2.12,297.9,0.66,4086.1,0.57
2026-08-20T15:05:08+00:00,3722602,SOL,5,BUY_YES,7.77,292.2,0.64,123.3,0.61
2026-08-20T15:05:25+00:00,3722604,BTC,5,BUY_NO,25.63,274.4,0.43,0.0,0.6
2026-08-20T15:10:02+00:00,3722632,SOL,5,BUY_YES,2.05,298.0,0.58,57.4,0.54
2026-08-20T15:10:13+00:00,3722633,BTC,5,BUY_YES,12.69,287.3,0.57,68.9,0.57
2026-08-20T15:11:16+00:00,3722633,BTC,5,BUY_NO,76.2,223.8,0.45,1170.8,0.54
2026-08-20T15:15:02+00:00,3722648,SOL,5,BUY_YES,2.0,298.0,0.6,290.1,0.54
2026-08-20T15:15:09+00:00,3722652,BTC,5,BUY_YES,9.34,290.7,0.55,1273.2,0.55
2026-08-20T15:15:19+00:00,3722652,BTC,5,BUY_NO,18.32,281.7,0.45,106.4,0.57
2026-08-20T15:15:30+00:00,3722642,BTC,15,BUY_NO,30.36,869.6,0.44,214.8,0.57
2026-08-20T15:20:02+00:00,3722667,SOL,5,BUY_YES,2.02,298.0,0.61,87.1,0.61
2026-08-20T15:20:05+00:00,3722668,BTC,5,BUY_YES,5.66,294.3,0.6,1965.6,0.55
2026-08-20T15:21:24+00:00,3722668,BTC,5,BUY_NO,84.09,215.9,0.42,429.8,0.59
2026-08-20T15:25:03+00:00,3723540,BTC,5,BUY_YES,2.02,298.0,0.58,506.2,0.58
2026-08-20T15:25:41+00:00,3723543,SOL,5,BUY_YES,41.77,258.2,0.56,81.4,0.56
2026-08-20T15:30:03+00:00,3723802,BTC,5,BUY_YES,2.11,297.9,0.68,1092.6,0.66
2026-08-20T15:30:02+00:00,3723794,SOL,5,BUY_YES,2.05,298.0,0.64,0.0,0.69
2026-08-20T15:35:02+00:00,3723876,BTC,5,BUY_YES,2.01,298.0,0.58,0.0,0.61
2026-08-20T15:35:12+00:00,3723876,BTC,5,BUY_NO,12.05,288.0,0.45,202.8,0.56
2026-08-20T15:35:40+00:00,3723803,BTC,15,BUY_NO,340.54,559.5,0.43,434.6,0.58
2026-08-20T15:40:04+00:00,3723885,SOL,5,BUY_YES,4.13,295.9,0.7,45.0,0.7
2026-08-20T15:40:04+00:00,3723888,BTC,5,BUY_YES,4.2,295.8,0.62,663.5,0.62
2026-08-20T15:45:02+00:00,3723966,BTC,5,BUY_NO,2.01,298.0,0.4,0.0,0.65
2026-08-20T15:45:06+00:00,3723968,BTC,15,BUY_NO,2.01,898.0,0.42,1501.8,0.58
2026-08-20T15:45:49+00:00,3723957,SOL,5,BUY_YES,49.51,250.5,0.57,54.8,0.57
2026-08-20T15:46:53+00:00,3723966,BTC,5,BUY_YES,113.34,186.7,0.57,0.0,0.61
2026-08-20T15:50:11+00:00,3723980,BTC,5,BUY_YES,11.23,288.8,0.55,388.1,0.55
2026-08-20T15:50:28+00:00,3723982,SOL,5,BUY_YES,28.52,271.5,0.61,119.0,0.61
2026-08-20T15:55:15+00:00,3724120,BTC,5,BUY_YES,15.04,285.0,0.57,599.8,0.57
2026-08-20T15:55:16+00:00,3724126,SOL,5,BUY_YES,16.23,283.8,0.57,109.5,0.56
2026-08-20T15:55:32+00:00,3724120,BTC,5,BUY_NO,32.26,267.7,0.44,213.4,0.57
2026-08-20T16:00:24+00:00,3724154,BTC,15,BUY_NO,23.29,876.7,0.37,426.4,0.64
2026-08-20T16:00:27+00:00,3724160,BTC,5,BUY_NO,23.34,276.7,0.25,339.1,0.77
2026-08-20T16:02:49+00:00,3724160,BTC,5,BUY_YES,169.48,130.5,0.56,1322.5,0.53
2026-08-20T16:05:02+00:00,3724212,BTC,5,BUY_NO,2.01,298.0,0.33,90.2,0.68
2026-08-20T16:05:02+00:00,3724213,SOL,5,BUY_YES,2.0,298.0,0.64,544.2,0.52
2026-08-20T16:05:18+00:00,3724212,BTC,5,BUY_YES,17.84,282.2,0.6,1013.9,0.6
2026-08-20T16:10:02+00:00,3724233,SOL,5,BUY_YES,2.12,297.9,0.7,774.6,0.52
2026-08-20T16:10:07+00:00,3724238,BTC,5,BUY_NO,7.24,292.8,0.4,0.0,0.66
2026-08-20T16:11:12+00:00,3724238,BTC,5,BUY_YES,72.69,227.3,0.55,165.4,0.55
2026-08-20T16:15:02+00:00,3724245,SOL,5,BUY_YES,2.01,298.0,0.62,206.7,0.59
2026-08-20T16:15:10+00:00,3724251,BTC,5,BUY_YES,9.66,290.3,0.56,718.1,0.53
2026-08-20T16:16:35+00:00,3724251,BTC,5,BUY_NO,95.08,204.9,0.45,121.5,0.56
2026-08-20T16:17:04+00:00,3724242,BTC,15,BUY_NO,124.84,775.2,0.45,41.7,0.56
2026-08-20T16:20:04+00:00,3724292,BTC,5,BUY_NO,4.51,295.5,0.45,803.0,0.55
2026-08-20T16:22:06+00:00,3724292,BTC,5,BUY_YES,126.76,173.2,0.58,554.9,0.58
2026-08-20T16:25:09+00:00,3724342,BTC,5,BUY_YES,9.85,290.1,0.55,220.7,0.55
2026-08-20T16:25:24+00:00,3724348,SOL,5,BUY_YES,24.02,276.0,0.55,10.6,0.55
2026-08-20T16:30:02+00:00,3724365,BTC,15,BUY_NO,2.18,897.8,0.42,117.0,0.59
2026-08-20T16:30:02+00:00,3724360,BTC,5,BUY_NO,2.04,298.0,0.35,,
2026-08-20T16:33:40+00:00,3724369,SOL,5,BUY_YES,219.8,80.2,0.67,405.7,0.6
2026-08-20T16:33:53+00:00,3724360,BTC,5,BUY_YES,233.22,66.8,0.59,411.0,0.58
2026-08-20T16:35:04+00:00,3724407,BTC,5,BUY_NO,2.06,297.9,0.42,527.4,0.59
2026-08-20T16:35:23+00:00,3724413,SOL,5,BUY_YES,23.58,276.4,0.55,0.0,0.59
2026-08-20T16:37:35+00:00,3724407,BTC,5,BUY_YES,155.81,144.2,0.55,515.0,0.55
2026-08-20T16:40:02+00:00,3724503,BTC,5,BUY_YES,2.11,297.9,0.66,119.6,0.67
2026-08-20T16:40:02+00:00,3724504,SOL,5,BUY_YES,2.15,297.9,0.62,178.6,0.6
2026-08-20T16:45:03+00:00,3724555,BTC,5,BUY_NO,2.12,297.9,0.45,0.0,0.59
2026-08-20T16:45:40+00:00,3724541,BTC,15,BUY_NO,33.08,866.9,0.44,6609.1,0.38
2026-08-20T16:46:21+00:00,3724551,SOL,5,BUY_YES,79.32,220.7,0.55,242.2,0.52
2026-08-20T16:46:24+00:00,3724555,BTC,5,BUY_YES,77.57,222.4,0.81,1001.6,0.82
2026-08-20T16:50:12+00:00,3724604,BTC,5,BUY_YES,12.22,287.8,0.58,112.8,0.58
2026-08-20T16:50:32+00:00,3724603,SOL,5,BUY_YES,31.63,268.4,0.65,186.7,0.64
2026-08-20T16:55:05+00:00,3724645,BTC,5,BUY_NO,2.01,298.0,0.26,1186.4,0.74
2026-08-20T16:55:47+00:00,3724645,BTC,5,BUY_YES,47.71,252.3,0.56,510.7,0.56
2026-08-20T16:56:03+00:00,3724648,SOL,5,BUY_YES,63.83,236.2,0.56,233.8,0.53
2026-08-20T17:00:32+00:00,3724688,BTC,15,BUY_NO,10.05,890.0,0.35,150.6,0.67
2026-08-20T17:00:33+00:00,3724687,BTC,5,BUY_NO,32.7,267.3,0.24,1130.3,0.76
2026-08-20T17:01:39+00:00,3724689,SOL,5,BUY_YES,97.49,202.5,0.56,477.5,0.45
2026-08-20T17:02:19+00:00,3724687,BTC,5,BUY_YES,135.51,164.5,0.58,116.9,0.59
2026-08-20T17:05:43+00:00,3724740,BTC,5,BUY_NO,43.31,256.7,0.38,243.5,0.63
2026-08-20T17:10:06+00:00,3724791,BTC,5,BUY_NO,3.01,297.0,0.34,14.8,0.69
2026-08-20T17:12:58+00:00,3724791,BTC,5,BUY_YES,177.94,122.1,0.56,181.3,0.56
2026-08-20T17:15:02+00:00,3724851,BTC,5,BUY_YES,2.04,298.0,0.57,1754.3,0.52
2026-08-20T17:15:05+00:00,3724864,SOL,5,BUY_YES,2.09,297.9,0.63,740.9,0.48
2026-08-20T17:15:28+00:00,3724851,BTC,5,BUY_NO,28.8,271.2,0.45,472.8,0.56
2026-08-20T17:15:46+00:00,3724850,BTC,15,BUY_NO,44.05,855.9,0.43,105.1,0.59
2026-08-20T17:20:02+00:00,3725049,BTC,5,BUY_NO,2.03,298.0,0.36,128.3,0.66
2026-08-20T17:21:55+00:00,3725049,BTC,5,BUY_YES,115.37,184.6,0.67,142.0,0.68
2026-08-20T17:21:58+00:00,3725050,SOL,5,BUY_YES,118.03,182.0,0.55,0.0,0.58
2026-08-20T17:25:02+00:00,3725145,BTC,5,BUY_YES,2.04,298.0,0.55,686.5,0.53
2026-08-20T17:25:05+00:00,3725144,SOL,5,BUY_YES,5.2,294.8,0.62,121.9,0.63
2026-08-20T17:30:23+00:00,3725204,BTC,5,BUY_YES,21.86,278.1,0.56,698.6,0.56
2026-08-20T17:31:21+00:00,3725202,SOL,5,BUY_YES,70.29,229.7,0.7,142.8,0.69
2026-08-20T17:32:35+00:00,3725201,BTC,15,BUY_NO,154.99,745.0,0.45,7.5,0.56
2026-08-20T17:32:36+00:00,3725204,BTC,5,BUY_NO,156.59,143.4,0.34,829.5,0.66
2026-08-20T17:35:02+00:00,3725303,BTC,5,BUY_NO,2.04,298.0,0.28,269.4,0.74
2026-08-20T17:39:10+00:00,3725305,SOL,5,BUY_YES,250.08,49.9,0.81,146.4,0.84
2026-08-20T17:39:18+00:00,3725303,BTC,5,BUY_YES,257.95,42.0,0.6,3098.9,0.34
2026-08-20T17:40:02+00:00,3725505,BTC,5,BUY_NO,2.03,298.0,0.43,124.6,0.58
2026-08-20T17:40:04+00:00,3725507,SOL,5,BUY_YES,4.27,295.7,0.56,81.4,0.56
2026-08-20T17:40:34+00:00,3725505,BTC,5,BUY_YES,34.48,265.5,0.56,275.7,0.57
2026-08-20T17:45:02+00:00,3725553,SOL,5,BUY_YES,2.02,298.0,0.55,,
2026-08-20T17:46:24+00:00,3725552,BTC,5,BUY_NO,84.04,216.0,0.36,505.0,0.65
2026-08-20T17:46:24+00:00,3725551,BTC,15,BUY_NO,84.6,815.4,0.43,293.0,0.58
2026-08-20T17:46:40+00:00,3725552,BTC,5,BUY_YES,99.93,200.1,0.56,,
2026-08-20T17:50:22+00:00,3725780,BTC,5,BUY_YES,21.78,278.2,0.64,450.6,0.64
2026-08-20T17:50:23+00:00,3725778,SOL,5,BUY_YES,23.34,276.7,0.67,130.4,0.67
2026-08-20T17:55:07+00:00,3725863,BTC,5,BUY_NO,5.76,294.2,0.39,243.0,0.64
2026-08-20T17:58:06+00:00,3725863,BTC,5,BUY_YES,186.24,113.8,0.6,0.0,0.64
2026-08-20T17:58:07+00:00,3725860,SOL,5,BUY_YES,187.42,112.6,0.62,29.5,0.62
2026-08-20T18:00:02+00:00,3725901,BTC,5,BUY_NO,2.05,297.9,0.24,3560.1,0.7
2026-08-20T18:00:02+00:00,3725905,BTC,15,BUY_NO,2.11,897.9,0.37,4738.8,0.61
2026-08-20T18:05:09+00:00,3726021,SOL,5,BUY_YES,5.59,294.4,0.59,194.8,0.56
